query_hash,target_date,days_since_train_end,temporal_bin,rows
679ecf66cf69c2b185bbfb6c13cd726d1bdd95353ccdcb0d6b41a279648612aa,2017-05-24 00:00:00+00:00,245,early,3
53c42c37bd4a31bdb89388b12d5f8dc40320b05a7a0c04e2c024d6bdfc61abe1,2017-05-24 00:00:00+00:00,245,early,3
450adbd7138d638495bef6355b55f55840825b20b47a9a5d88817728e466d0e5,2017-08-16 00:00:00+00:00,329,middle,3
bbc9c046b33ae7f55110ebec2d2ac00ca5675bd0af2ccf164783872d45bce527,2017-10-04 00:00:00+00:00,378,middle,3
19d45b1a49f29c862130d67825caeb8c1aebac7b9c954a99c4d7b3594e561f0a,2017-10-11 00:00:00+00:00,385,late,3
39e62be74bbafee71ef06e0744401514bfc80a3421f121f22662e21a7169e5a6,2017-05-17 00:00:00+00:00,238,early,3
273fafe6739b889a35f38e1e462a9b2c13c4c8efe06144834c6ddd46c65d6f2f,2017-07-19 00:00:00+00:00,301,middle,3
1517b5eca93e76a73cb8b7e695141122a405d6c4470a441e1f01fa5d726d2d8d,2018-01-24 00:00:00+00:00,490,late,3
8ccb1fd802986de6661869ab818154fbe1503e4922690e391bdddc896b76dac8,2017-05-31 00:00:00+00:00,252,early,3
2ca090b18d5e0280026bbe87c13e311b331e3000d128b9f568353394a6e38c4e,2017-10-04 00:00:00+00:00,378,middle,3
a48326cd0507dcddf2c866287fbe548b3eaa3d12004ddb0cba7f02cf5864ed74,2017-09-06 00:00:00+00:00,350,middle,3
88b5b7596eef95e1f1a03160e188a52b5234d23836211985d0540cf106bab5d9,2017-06-28 00:00:00+00:00,280,early,3
ccecdd631401b9372b61b5f1397fa5edd6fe2ded68bc06d4f5ad0e70ac6b6d7e,2018-01-31 00:00:00+00:00,497,late,3
a371a28f49cb1f0f8065647b3597b1013246e2f98d7ec85e36ba5232877850d6,2017-07-26 00:00:00+00:00,308,middle,3
8b2613c1107c2705c39f99e1f12b2cf1add1bf9efc040135c27bdd51d96d8ec1,2017-06-28 00:00:00+00:00,280,early,3
963d4bc7544de097feb161752ec5d219c9a4c02ab480888c43002b9346fad667,2018-01-03 00:00:00+00:00,469,late,3
2cb51604b8a228f7fb2daedd9aed330f9854a9ec06af04cc2392c77fa02d3a6c,2017-05-17 00:00:00+00:00,238,early,3
d9eea33adf93d388e5e90fc5be1f69143f6e21dcabb19ba45194d33b0a47e8d5,2017-07-05 00:00:00+00:00,287,early,3
1e84639e35feb9670291a37ce580949deb02c1ecd947aa57e52b10ca839878a9,2017-10-25 00:00:00+00:00,399,late,3
80af201bb5f79c516d1e872c9262d9e5254b78d55cc96dcf91f2d8a57b59b73f,2017-06-28 00:00:00+00:00,280,early,3
57ecb21e0945c0473e7229a5f0c3103047ac1e59a8339268fa9976a9f8f42e01,2017-11-22 00:00:00+00:00,427,late,3
23fe4c62dae4c2d3222bcad92cd16c2c4375655fa370d5bad9ad5db6f04fc034,2018-01-03 00:00:00+00:00,469,late,3
340f6df1bd6051ee7a8ab8b9e48fcc0bb2ab0113294b8e73966c419960e1959b,2017-07-05 00:00:00+00:00,287,early,3
e7e28acc89926de6c5d95bb3cc4e6b7a1c9f7da38454f79ac4313bd07574aaf6,2017-12-27 00:00:00+00:00,462,late,3
5de6bd4bbb7c80660f096ec0a9621782087408980ae89f27f90de5cbc16cf164,2017-06-07 00:00:00+00:00,259,early,3
56b13c5a3ff23b8784b22adf7c2bf09cd65bd7c85bf4d55727647766ce07c76b,2017-06-28 00:00:00+00:00,280,early,3
1083820fde4183559941032a3a39251922422f72256301a18b82c3e07bb09d38,2017-10-25 00:00:00+00:00,399,late,3
4909d058e04c8bb4d82966470a94901861e220cd9df85ed093f4845d175771da,2017-11-22 00:00:00+00:00,427,late,3
35015c5a3c6ee2e59f5121bec1117adce139aa0b3726d738380d097d23947378,2017-11-08 00:00:00+00:00,413,late,3
03daed23fd34b11ee4c8a38d1f490d16f7452ba595b4094659f27ba143c5f07a,2017-10-11 00:00:00+00:00,385,late,3
eca730bded0f47feb5833dadfab1b8a4ddb9d767076154beae1f90434e24c0bd,2017-06-07 00:00:00+00:00,259,early,3
3b15aaea1c9e428ede7b4e4781c0582dc18a46de0d8e400490287431bbc6c606,2017-10-11 00:00:00+00:00,385,late,3
2973d14b5c779658ab283949e9f7e61a9ce566dd37b7641e9ff292b0c49c12b1,2017-11-22 00:00:00+00:00,427,late,3
4834e590135e515dc98c5197e1a7bd94ef094125c1d8bc4ce7c51a2bc35d1409,2017-06-14 00:00:00+00:00,266,early,3
90f7a176ad1708a4888e68805f8bbbb87d6637b0a3dc95a083eb9c977b40a2d8,2017-07-26 00:00:00+00:00,308,middle,3
98fb9ee23a9329eaec0ea5e479ef3f4475c5bb30441b261bd55b24b67e83a0db,2017-06-21 00:00:00+00:00,273,early,3
82efcfdaf4bcf700c93ea91b7f4f93c2cf2628388bc9714f6e685767badf4d15,2017-06-07 00:00:00+00:00,259,early,3
040e1e95c1831af3410655f7e25b33a4b2666e9c0c6a827178b6967ce3082495,2018-01-03 00:00:00+00:00,469,late,3
76a288ea94415e0062032a117fda6efb294c114a58c7473f828ab7053c877cce,2017-07-05 00:00:00+00:00,287,early,3
7f11b331d18fc9cbf2751895f5be5afa35eb65abc7c36f1a124f77c21533e65a,2017-08-09 00:00:00+00:00,322,middle,3
29b7a181cb76186a079b50a28b7c6d34e1272946cb61ffbd7c69c3b9852aef7b,2017-12-27 00:00:00+00:00,462,late,3
5f8f09154b800cfcbf86a42a7f92b3d6d2fd3e9ffd072031fe9eac8802a9aaba,2017-11-22 00:00:00+00:00,427,late,3
615fc2ad55d0783ef1075215b4fa41e522bb965c97af712bb69927927f4ce35d,2017-06-07 00:00:00+00:00,259,early,3
5f7cc4472a9005738e6e22f59ca59eb4691ca7f3af38104177e292622f4162c4,2018-01-03 00:00:00+00:00,469,late,3
e055c74173b2608e30b3dac9eeca4f421d9b6f350800cfbbbadd82e183d5821f,2017-11-08 00:00:00+00:00,413,late,3
c3f12809782c3a2b4ba6d1454fd31c53a50e35ef081589673f5a7ae0d5a5731b,2017-08-09 00:00:00+00:00,322,middle,3
72fb0c5c216537ca23edaf386b7f824925c2fddae9fb70910a2c741803d61b0c,2017-11-01 00:00:00+00:00,406,late,3
aacdda96e3a0357ed0c089a8e19aa8b6000b75305a2f740352186b1ba8c604a6,2017-09-13 00:00:00+00:00,357,middle,3
34ad53a4cb69e1a95c974175ab6a6384c26b36597494260b2526a86117f51793,2017-05-24 00:00:00+00:00,245,early,3
dddf7279f404d51e9c778b1c1ebc061d5608ad42f0437bcbdfa3d552bcf7e0a8,2017-11-01 00:00:00+00:00,406,late,3
be71328d671c7a15012ca3c85ee7c47c6b143544862c9a01f17a5d127c300628,2017-05-24 00:00:00+00:00,245,early,3
0902272167b571bbd131bf32139413cd330c0dcad2d9808b74fa5a3bfc01d752,2017-11-01 00:00:00+00:00,406,late,3
7b54eea3bd7397b6c26780ad5cee40a37fda0fdf63aa6b1bdbcf4fecbdd91cb1,2017-08-09 00:00:00+00:00,322,middle,3
cc0f69c057df972e40b971345456c02754c240230208653aa82598517d5b1abf,2017-11-08 00:00:00+00:00,413,late,3
f237ef8f62bd66004d9ac23504256b60d61b9dd150df5e2a2c797f557dc17ee3,2017-08-16 00:00:00+00:00,329,middle,3
84f58997e1a96a124743ca5238b0156899701e5f53df9abcd457159df1153a56,2017-11-22 00:00:00+00:00,427,late,3
284894d03d03e2021dcca8131580dedf3e0a9e66f6641b8c9da0a62c93b990d6,2017-12-20 00:00:00+00:00,455,late,3
baa848d4cbdb6da93b16c3215714e21a96e3acf14b4f1f802835df100fbe266a,2018-01-24 00:00:00+00:00,490,late,3
89c4b6300391aa99b717aa98621c6d912e3604edf13eee9a14e85171a752d22d,2017-08-23 00:00:00+00:00,336,middle,3
ad3c5c6813537500821f3ee8af0ba96b9454f127718e749bae59ece70825a1fd,2017-06-21 00:00:00+00:00,273,early,3
c8e496fef54eaf39f669d371703c3508085cc0d1f49cbec27101a1ce2dd02f13,2017-05-17 00:00:00+00:00,238,early,3
b981abd9ea56ad544a8e1b12be090c048a04f4748188ea1f5cb4d9a17206cc9c,2017-12-20 00:00:00+00:00,455,late,3
b2268d5c7b0387a7a59c663a6aa5b25d77304e808826b47c42638a88de088fdd,2017-05-17 00:00:00+00:00,238,early,3
be3029c951743e1c084deea56a6cc9d8d78758b8d86c3aa69daa8013a7223711,2017-06-14 00:00:00+00:00,266,early,3
515410c817d540ff5308605cea1a57be59a6bba5993217c253a8256478507bb3,2017-06-14 00:00:00+00:00,266,early,3
540fe6162d5530862b7b7e3704d357d63e3da8af6e3abe44960384aac551c2d9,2017-07-19 00:00:00+00:00,301,middle,3
687ac1e4752d479e53fca79eb1f559860062eee81281ed394b521ad9c025f8d5,2017-05-24 00:00:00+00:00,245,early,3
5185bf6c05095c9886bdb38f80f6837c315938354f9e6b69d377c67191b57dd8,2017-06-07 00:00:00+00:00,259,early,3
f5cc1662c045bc2628023b99670f5da7b35a4288aa0af015045b9fdf6358ba53,2017-06-07 00:00:00+00:00,259,early,3
cd2bc177a224f743da05520f0eb407e25f8cd95933cf5bc6a45f871dacccc64c,2017-11-29 00:00:00+00:00,434,late,3
63181eecea90a4a217547382369be306171b1e238906801fc89c85468c3fb81f,2017-12-06 00:00:00+00:00,441,late,3
4553e9cf940ce4603135dccc259c8d9f0b3d35ac4b37f49b102466f0a62bc8c2,2017-06-07 00:00:00+00:00,259,early,3
4c41c6cd8213dedd4f63c1f493337504c26be4a338ba4c2a8764fb2b9c77f231,2017-08-16 00:00:00+00:00,329,middle,3
92436e814a210de31ba98d4052710a6956862a381dc299adcb1f233ceeddf265,2017-07-26 00:00:00+00:00,308,middle,3
65cba69fb18bbe48bb40ad3c34138044936088757acf3bccbecdc401c32d85ee,2017-11-15 00:00:00+00:00,420,late,3
ba4bba52e6e7a4a8fd565bd45061b61c95b144912ffd0faa6c6f551681abb109,2017-11-15 00:00:00+00:00,420,late,3
529277affe0f6db13bbdcc273a5383e2af7f74505e9c83a41f21d4419d1a2c23,2017-06-28 00:00:00+00:00,280,early,3
21f58f2c6b547de71c8d9211e773e57644ddb789a239d857249b5bc4ce3fd1af,2017-07-05 00:00:00+00:00,287,early,3
fcb0edda46feb52041b8e3a14dd1b7ecbf5c7e6d8e55e7a5660cd2bc0f6c2b97,2017-05-31 00:00:00+00:00,252,early,3
ca489aeba209a9c0a1c6f669a54949c87c47fa2e2ce5a072a61feebdb7d96004,2017-06-28 00:00:00+00:00,280,early,3
56d9b0db7adef20f84f9c85b434f5efcde1629048307a95bdf5c887ba83f3560,2017-06-07 00:00:00+00:00,259,early,3
016efefab670398676bcaf3ce7f654d84c54b38652d7bf04b41ccb7e5e325e44,2017-06-21 00:00:00+00:00,273,early,3
ec291ad9c7faaf0321d798a05d112945adca234781adf808c1d3badc7ff8aeca,2017-06-28 00:00:00+00:00,280,early,3
301f3c0c2cbc0d9c11781f6c05acc4e8a23cf323899c0d19a6546b4acd4534fa,2017-11-29 00:00:00+00:00,434,late,3
e5ec5e9d2fc6f86e205684223887a59c107beac19dd72a2794a251d55f1c135a,2017-12-20 00:00:00+00:00,455,late,3
7b4868e41dc2ff80728ad944b18f22358e4885e39bc2ce362cac447dd0264248,2017-06-14 00:00:00+00:00,266,early,5
9a13adabba3d6f3fb5d4c5090f5638ea82adc9465b681e5b9bea91efec2cfaa6,2017-09-06 00:00:00+00:00,350,middle,3
2de4f271c1c8f196bf9b142931be9fc8ca9abb751d644c6ea00594fcda8c40d5,2017-12-06 00:00:00+00:00,441,late,3
84d1ba1f26e983e0be3efbcdaddb6f041697116581460ccd3336fe37b959d56f,2017-08-30 00:00:00+00:00,343,middle,3
3520229536f28ddfe1b13d7f9a68e0a404901dfd32b547f5ad8ca436360a73fa,2017-11-01 00:00:00+00:00,406,late,3
6b70d9390bcfb05d53098b285a52066f1715a23f31110c9af06a2d70f15ad733,2017-10-04 00:00:00+00:00,378,middle,3
153beaf7d4f77c77e54a72bdc51e28a105b8fb0389028aa34400f53f54386e78,2017-10-04 00:00:00+00:00,378,middle,3
56e2d031d96bf5e76651346fe632c5a62c50544326e1d1a719d6e4edc7259af8,2017-06-14 00:00:00+00:00,266,early,3
319372c6805418d0cbbd1cab910f0be4cce39332d60a9aa2f32b83e44718d052,2017-11-29 00:00:00+00:00,434,late,3
e3343d84847072863905ad5fbcba504aadc1ae8c4a6ad1a259cd8e9503afeccc,2017-11-22 00:00:00+00:00,427,late,3
6610d7a527f390ce02a911738dafd8f497e60d716bfd0848dae556ceb140b07c,2017-10-04 00:00:00+00:00,378,middle,3
b2b6bdbbd98bb1070f61a855475d164da00d375bb0d0de572b2ea6bb153edba9,2017-10-18 00:00:00+00:00,392,late,3
4a359ce2bcfedefc8b2b5e14388097e6ae4bf13d1ba4c5115af456dc7acddbdd,2017-05-24 00:00:00+00:00,245,early,3
8589bf99c6a452c5f7caef404b19c06d683324bd937e3eeb9279eb1f98edd5a2,2017-11-29 00:00:00+00:00,434,late,3
7135dff4799b2bc6904d210ee17ee017903bb5916035ea1d59a64ebabc447aa2,2017-11-01 00:00:00+00:00,406,late,3
85f1f9c972ccae67a07bd34982b405bf15498c99752a54efebfedec50e7aefa3,2017-10-25 00:00:00+00:00,399,late,3
0b416c42ed086567220ad5f9e150bfb5a04fb900310410d9cda57b0b9bce610d,2017-10-25 00:00:00+00:00,399,late,3
50ede1772ca33fac812ae1eb474eecc26a94745dee2a375c7c2123b24d3a9206,2017-06-14 00:00:00+00:00,266,early,3
63bbd9d36a50d7c7472c28d9023e9d3d634c7f9cd58a0cbc59011d232f59c388,2017-10-04 00:00:00+00:00,378,middle,3
630167776dfa9582e426bbba4ec74171a008ecfd99fba7919c70d0b4fc99dfa4,2017-08-02 00:00:00+00:00,315,middle,3
54c636b02564283569fb3eedbd49aeec398a48c528a270110db0e8ce58ad9c86,2017-05-31 00:00:00+00:00,252,early,3
af4a75b6fa427e50f27f5a277b8fad48e5529311f13fdaad8dccf7f26341f81f,2017-08-02 00:00:00+00:00,315,middle,3
afe83e8d449e7dc993e6da86283e923944d160173a50c64e3a752cffec46b062,2017-06-21 00:00:00+00:00,273,early,3
0aca5938ee82c2e3b027ce236a961efefe167c4889bf944a9c356e7ee2ad3411,2017-06-28 00:00:00+00:00,280,early,3
147cf0f1cfd15e74b97c99d728c8490c3832bad4cdd37fa70a99f4f2bfffb70f,2017-10-25 00:00:00+00:00,399,late,3
1dfaec04c2c1b6591b7fed2d39a72dcbccc29813de640615705d47525411493a,2017-06-21 00:00:00+00:00,273,early,3
0ca7de2bf8ddfeb33df8db1729098d29c73879de953e440a79064a7128fafde8,2017-09-13 00:00:00+00:00,357,middle,3
6cf16a2325ad3f84c0bb49441760be2666fa0b54736e6f8d5a3dfedd8c1512ee,2017-06-21 00:00:00+00:00,273,early,3
80c51da6e3868302229f8c1476ec757580b016ef7dea3067863f4ca3aaf68677,2017-05-17 00:00:00+00:00,238,early,3
19bc415b15c66ca05a52e72d27ea059cfc1283123729b0016b75ee71d95a5885,2017-11-08 00:00:00+00:00,413,late,3
df3dc845feb513085ae8f4dfcce891b5f702676b9fddd40d80a0e1cc91ff48fa,2017-11-01 00:00:00+00:00,406,late,3
ab7edf7f51ff4f2b938a206494a5e0ee14ecbcb0a1d6a5df369945c107e34658,2017-05-17 00:00:00+00:00,238,early,3
a23d76c4311e47d94af1df56518ae400207774bd54887b43717733f82d4e158d,2017-11-01 00:00:00+00:00,406,late,3
7c8e54ba1384598f7160da72660fbfba31d1eb686d75ac49ddcfaf663e8e325f,2017-09-27 00:00:00+00:00,371,middle,3
45fceca0540d6512e9a809d8540329ffc73076eb2c4ef57706abfe14b61aacf3,2017-07-26 00:00:00+00:00,308,middle,3
9ca17968ed4c5241165c682d5330cf13a1f68030806b195be2e93812d56205e2,2017-12-27 00:00:00+00:00,462,late,3
fc10e35d0c14a597a13b4ce264739d0dc93678a857f76ee59c1503dcac163777,2017-11-01 00:00:00+00:00,406,late,3
b18929e6b1d1c17e888c0cf63d41a02b153c706cc3dd2222d52d436455f1a30c,2017-06-21 00:00:00+00:00,273,early,3
4329234213d377caa583245dfcdea022160c2043b967720765f18a7e6567b767,2017-06-21 00:00:00+00:00,273,early,3
b0683c0ad52c57436e93931753c190746e8c8705d8ce032b95ccfd428cdcdee8,2017-09-27 00:00:00+00:00,371,middle,3
18c54c27befc051d96a1213b32f08ca7b0d78e8ccde49627c6ed6fc6e7e12a07,2017-07-05 00:00:00+00:00,287,early,3
46d2564f1f258caf9b154a9d11c73522581001bd7dde897f3a1352c919266309,2017-12-27 00:00:00+00:00,462,late,3
0aa3333b85157702b9696ff4de165e411d3bd40dafb54e402062a0d6d0b2cf56,2017-11-08 00:00:00+00:00,413,late,3
5377bca72a48d9778f309e86b37b20c92ac4460ec71f1d5a987c70d72de4b9c3,2017-10-11 00:00:00+00:00,385,late,3
83f595357c0e090af8554f8d11e0582419b7c3b189cbe22c0de52a2edc29b4ec,2017-10-04 00:00:00+00:00,378,middle,3
ec1faa712ef16a0ae87224ef417d61036b7b3551cef65dee0579e33946690946,2017-11-01 00:00:00+00:00,406,late,3
0b1d36de71e7e925e81baf1fdb351b6968052ab7060f9bf2691b928fb955e88d,2017-08-23 00:00:00+00:00,336,middle,3
d914452bb12f87a28a37c36a12636790c36ba11afbc2fa6868292079dcff2088,2017-10-04 00:00:00+00:00,378,middle,3
8dfb1cc45a72cc3945e5a8010a6917da3b3b502d3d3e677e3c5a19d49f60ffb9,2017-11-29 00:00:00+00:00,434,late,3
1456e431629003fdbcef047f7a01f3e8b79c714e6a8517970cfc118d7176e78b,2017-07-19 00:00:00+00:00,301,middle,3
3ee057aae9a540325b4907c20f092f65478a50d59394cac5c7354904d1bf4dc7,2017-10-04 00:00:00+00:00,378,middle,3
706320d173d38da1839f50bc8359c35169eacae8628288ab83363e0403a4cd2a,2017-08-09 00:00:00+00:00,322,middle,3
63a1503881134501a6ad8a899d882839ae5930617ca771c199df47cff2ff3cf1,2017-09-27 00:00:00+00:00,371,middle,3
23b4572ff916ac3bb1096b3e39cedfa485e8319f4bee80e2ed2d068c1bfdc3a4,2017-08-09 00:00:00+00:00,322,middle,3
5bbe07e3a4f36708202373abdecbb1ed046cb06803a86e43eeba35398f2f2d2f,2017-10-04 00:00:00+00:00,378,middle,3
ebdba5b0ee76a0f84d4cbaaa99c2f5489011a874e6c0c4d0d1705db702a5a1af,2018-01-24 00:00:00+00:00,490,late,3
60b5e47d34664e1a8e759cc4174c54928f68c63db4b52f64262053d7ef98682e,2017-11-29 00:00:00+00:00,434,late,3
9decd3b2c6ec42f2eb7963813f718032fd68f5b1ec667ece3266ea1cbba35cc5,2017-06-21 00:00:00+00:00,273,early,3
00be5c2c18935bc2be8538ecff7f8dc1781dd9fa80749dd4acd580b4220f39fe,2017-06-14 00:00:00+00:00,266,early,3
9508aac49b911fb80bbee9318122a22161416ef1bb6852fea9073274451378c5,2017-11-29 00:00:00+00:00,434,late,3
fc3b5e25298c5d77ec1def684e7e98a517bffe99ce2d8aeb4c15cb0facf90cc9,2017-06-14 00:00:00+00:00,266,early,3
ae5406de4784d3279c4faa8245c0be88079ed0cec6da2c1430f9fda4722a8f26,2017-06-07 00:00:00+00:00,259,early,5
94b41eef8f2ae1538fd39022c887933aa72180f30d4fca5f4d5b49afa592d31b,2017-05-24 00:00:00+00:00,245,early,3
7542ff143b19fb35916c234e4126ec919be48cdce4b613042b9bf77b89cdce6a,2017-05-31 00:00:00+00:00,252,early,3
538e1275e5547b8cf330f8e3f17d9ed6abb1cd4b305811cb58a2ed83e5ea0832,2017-05-17 00:00:00+00:00,238,early,3
e7eee9df92eaca9725fc5c4d7c1ce29a0f275e8ba63fce20c59910f9842d6487,2017-06-28 00:00:00+00:00,280,early,3
7149f4439ec98643eba4e16632ef49adfbc242f1dc7036b01fd8d81093e98f50,2017-07-26 00:00:00+00:00,308,middle,3
66806c72e434106840d94e04f263fe3ac7cd5cd3371057fb565273a4c03fc5f7,2017-05-17 00:00:00+00:00,238,early,3
57bef4b75b77346b171f6af05fe564f25229915ca112453016fc89eff750df4a,2017-09-13 00:00:00+00:00,357,middle,3
da2b370bfc1fccaaa36e1aa2967c9877d63f4be4f382f1f1f3fb2d48b01bb26b,2017-06-07 00:00:00+00:00,259,early,3
5fbd8ad4aef8c959291ff1802a11ff68345f810f122f5b80153072d2e811d13a,2017-05-24 00:00:00+00:00,245,early,3
b6d42af43bf815b7eb73d60194a90870a81a4855ffb0a2fceed649698758db86,2018-01-03 00:00:00+00:00,469,late,3
2c915bb5a2e34efb17c026a9b3ba2399d18000cb3034bc863ffed89e1dbdaa17,2017-05-24 00:00:00+00:00,245,early,3
1d7f167eafd345d8076ed7f270780e3703a22d741df0117f856a84921fbd275e,2017-06-14 00:00:00+00:00,266,early,3
53cafdb436651fbb881733802f982b3b40721491322c821d77a4db5fc86fab6b,2017-08-09 00:00:00+00:00,322,middle,3
143f3bdf28d3916de08c22a42a95f6ae14de1efad84cbbdbad7a56492726a4f4,2017-07-05 00:00:00+00:00,287,early,3
4a62480cbfd9b37bbc37de7a6326e2b87900660ca9df3fc26b567c2c579e74b0,2017-08-23 00:00:00+00:00,336,middle,3
664c72d68274cb1e9a9f9ad71049f52ec6c2206be318ceb610b1c7693a6f53e8,2017-05-17 00:00:00+00:00,238,early,3
adffabf8e06f6f9aed4d657d74aaec27de138a5667d5011377ec69683c1e30a2,2017-07-19 00:00:00+00:00,301,middle,3
ea6115c95fa4b3ed7cb7b0f09c0506e07c344b8e3fd21efe7fecd54e9206a7b2,2017-07-05 00:00:00+00:00,287,early,3
db8b91875feacdc842fe98e9db3fb96d624cf2600aeb7128f0401c9bd29fe8e6,2018-01-03 00:00:00+00:00,469,late,3
0d2f8d7bbefa5a3c027f99a844228928ad1ceb48e49702791481810670b5e9e4,2017-10-04 00:00:00+00:00,378,middle,3
fec518e93c0c30d8687ea4429e967d9609e05f31f1cfcb8d52c7ad67521ad7f7,2017-11-01 00:00:00+00:00,406,late,3
122f76e82226f29b6ae0b9fed0646ee21b6828fe50b18a103432f29b3889447c,2018-01-31 00:00:00+00:00,497,late,3
e0d6425a2dad751a07847e3fbc74f96552e043c0ae37e08a92bde8d32fea9fd3,2017-05-17 00:00:00+00:00,238,early,3
df273ba31d962b02a8d8ff79671e698cc767b8c688d00ee0bc96b76eb81c0cc8,2017-10-04 00:00:00+00:00,378,middle,3
7d15e275e13aab98fa98a2e281562ebaa8d23e7d5cf580ea19edde7bc0496617,2017-06-28 00:00:00+00:00,280,early,3
d4aec7a2e5e3e0e29b62998fa39fdfd322a150d303ff6009b39136bb32beda5d,2017-11-22 00:00:00+00:00,427,late,3
2509fa1a1c55cda777ba7c592f122d8025caab244d11dc8f828cf2834f73f2d0,2017-09-06 00:00:00+00:00,350,middle,3
402ec8764c33af3f09ef76f89996d54b986c5be6b0d16293f5acc3be19bacca2,2018-01-03 00:00:00+00:00,469,late,3
347b80ca013ea4e8b463abfc4fbe1d64ba7e5101f5e308e40ee29769c45213dd,2017-10-25 00:00:00+00:00,399,late,3
1a12aa14ad172c0c92c591b9b3d4114d452435778a7977f649fa7ed6c1a18c44,2017-11-08 00:00:00+00:00,413,late,3
795019924eb63a4de0bcff6832198d0c763d7625427f854f6030f1e7b72ed9cc,2017-10-18 00:00:00+00:00,392,late,3
624de9b9818ac6f32d427481c6404058508cc453acc891681da19a4c93b61eb1,2017-11-08 00:00:00+00:00,413,late,3
8953ff997f74693b2ad031a34ea1f12a0512e51b1392fbd6e8dfd8e43cd0164f,2017-11-15 00:00:00+00:00,420,late,3
b7916de093ac3fe1caa4ab8ce1532a412837ccbec5de67a52ddb74fa47cb6fab,2017-07-05 00:00:00+00:00,287,early,3
d480f4b7b80d223226d41c3898369f8846b43db2b709244824765072f6c489e0,2017-06-28 00:00:00+00:00,280,early,3
7541e4376f21b14f03ba0da9ee379a172b2fc0c172ed5580206634e7f8a212cb,2017-09-13 00:00:00+00:00,357,middle,3
e02a7169ecddd294d709e6cd54f01d1e74b4a4d1708d9af99322d014884016fd,2017-08-16 00:00:00+00:00,329,middle,3
1c62432090ad657f9b85e50db96d10f128568ced97a86f0f1994a2d345dfa61a,2017-05-24 00:00:00+00:00,245,early,3
74bc91a0188a016d7d653c0f45351ae8e015592b312b217673a0c7919a228404,2017-08-16 00:00:00+00:00,329,middle,3
f210c4f6aaf6a53050bae40845491d6eea96fe68a0042bdedfcd5f7b178ddb38,2017-05-17 00:00:00+00:00,238,early,3
fcb02f10317d6175a23fdc43affbd7bf8bdbc36c59018d0e2dec68fcd718c31d,2017-08-23 00:00:00+00:00,336,middle,3
37ba8ba3dca7781c061ba040500c14b59a6bf230dd451e3e1c1f2df27c03d33d,2017-06-07 00:00:00+00:00,259,early,3
272979618b0a472b256021adea0e58c2dca956746a609cb8bf73232b35141eb5,2017-08-23 00:00:00+00:00,336,middle,3
fbe73f87d6dc06fbaffebd3509b52c4b2fe1e581e5c0986ec03b093047a67122,2017-06-07 00:00:00+00:00,259,early,3
31317b2d8ed82825cf6198daf5f1ef563b78744a3007c221043a72a97aa8727f,2017-06-28 00:00:00+00:00,280,early,3
87b6ca5463e8dedffe08fec7628d4d351576d8c6a3ecb3b68902706223d45af4,2017-08-02 00:00:00+00:00,315,middle,3
746f1cf91668b54801ac1ac17c5b4997706500a5a6c44e9156277eefd046a9da,2017-11-22 00:00:00+00:00,427,late,3
149e3d1f33fbd58d7324ce4c74499c926e4d95b46c48974f2c8983b69d102882,2017-05-17 00:00:00+00:00,238,early,3
2152ff668a9557e3e303caddb21321e36d6fafa8137c6dda26dd79a0b280cfe5,2017-10-11 00:00:00+00:00,385,late,3
66b9e556aa08f7f1f0619da4509af834f9bc56c89f724da0993b207f8776f454,2017-09-06 00:00:00+00:00,350,middle,3
21e39fcd090602c3d659cf2a33182b69995bb2ba5ce78c056a8795ba4c2699bd,2017-11-22 00:00:00+00:00,427,late,3
e1b3a47024b065207c2e6aec494790367db72163639b6501cca155c673e6e91f,2017-08-23 00:00:00+00:00,336,middle,3
8a77fd3960562da8fc405442d1c58e919be82f0988e9ef4c7592f8abf9c61a62,2017-09-06 00:00:00+00:00,350,middle,3
b8d36ced51098fefacfe436cc472c5d954f948129b52d43b78d61aef45bc1ec9,2017-09-13 00:00:00+00:00,357,middle,3
2773952fce9a1d30f6fb8eb021083c1d361041ba58ae24c3b2c3cf1da14eac8c,2017-09-06 00:00:00+00:00,350,middle,3
22ed1b192a5515af042ae22955fee77de98a928d98e81b5c61432bb97ac581e8,2017-05-24 00:00:00+00:00,245,early,3
a5f8f0bb2aa5c84d1c010d5023f376e6664e886b71927f913e9602c5e2258cca,2017-08-02 00:00:00+00:00,315,middle,3
f9e77e140fe35f41d4bde82032814eaadd8194ca80ee1c616aeab3b8693d8885,2017-10-18 00:00:00+00:00,392,late,3
e1b52607f3849302059a4d3e376f01a354a2b0ba39a0bfaecdf84ef4cce0ed3e,2017-06-14 00:00:00+00:00,266,early,3
ab24eb860815c42f105aa7cdc0f76ebd4410b0154f19924a0124098124e6708c,2017-10-11 00:00:00+00:00,385,late,3
66970cae8928200c05d9f545c447e0c88b60882e9129f39de780a9ca532a6b71,2017-05-17 00:00:00+00:00,238,early,3
22a1226482e77bf5819980aeb7d444447f587d98b03f4e6430abb3b927ca1c41,2017-08-16 00:00:00+00:00,329,middle,3
254bc5ff83ce82bf07eef96cbb7c7907b03b731f1b717546b8f4b1780b47e335,2017-08-23 00:00:00+00:00,336,middle,3
3efa2c6bd9364968a67775efd566ddb9687bde4a9d43ae953e8dee741e04226b,2017-09-06 00:00:00+00:00,350,middle,3
